Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
880000,0.0398368,92.48598130841121,16.73508,45.68301892224348,45.68301892224348,1.0
890000,0.04100505,83.68333333333334,16.897636,41.2133334433039,41.2133334433039,1.0
900000,0.040391,90.77777777777777,16.938318,43.75140195082281,43.75140195082281,1.0
910000,0.041888934,95.18446601941747,17.050915,47.84038463062965,47.84038463062965,1.0
920000,0.041181933,86.65789473684211,16.930763,42.42608692853347,42.42608692853347,1.0
930000,0.043160066,95.1826923076923,17.30625,46.881730773701115,46.881730773701115,1.0
940000,0.040423494,84.95726495726495,17.31011,41.95258623824037,41.95258623824037,1.0
950000,0.04172177,90.02727272727273,17.415607,44.31727277148854,44.31727277148854,1.0
960000,0.042306863,89.20183486238533,17.537447,43.236697278438356,43.236697278438356,1.0
970000,0.03984311,77.62015503875969,17.64937,38.56641225869419,38.56641225869419,1.0
980000,0.041961905,80.60655737704919,17.684624,39.61229507502962,39.61229507502962,1.0
990000,0.041238982,86.2909090909091,17.639162,42.44727276238528,42.44727276238528,1.0
1000000,0.040190678,95.3,17.804623,46.93181819157167,46.93181819157167,1.0
