Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1870000,0.025389431,106.25531914893617,22.25356,55.76060610828978,55.76060610828978,1.0
1880000,0.02368549,96.36274509803921,22.262428,47.24466016975421,47.24466016975421,1.0
1890000,0.024345592,91.73333333333333,22.21898,45.188571452526816,45.188571452526816,1.0
1900000,0.025941335,109.3103448275862,22.319834,53.4563218937523,53.4563218937523,1.0
1910000,0.023372391,95.50450450450451,22.040741,47.42522522189596,47.42522522189596,1.0
1920000,0.02335404,91.31067961165049,22.555895,44.702884729091934,44.702884729091934,1.0
1930000,0.024061099,99.11,22.440002,48.843000042438504,48.843000042438504,1.0
1940000,0.02477531,92.98130841121495,22.442448,45.769158905354615,45.769158905354615,1.0
1950000,0.025349155,101.29292929292929,22.297285,50.281443343334594,50.281443343334594,1.0
1960000,0.02546156,101.6701030927835,22.573751,49.768686854478084,49.768686854478084,1.0
1970000,0.024752248,94.49514563106796,22.224566,45.88349518324565,45.88349518324565,1.0
1980000,0.025233267,99.29807692307692,22.166124,49.548077022226956,49.548077022226956,1.0
1990000,0.025579711,91.73267326732673,22.46106,44.84215687536726,44.84215687536726,1.0
2000000,0.02420839,104.25,22.238497,51.42708334388832,51.42708334388832,1.0
2010000,0.02583933,108.47826086956522,22.664682,54.60978260312391,54.60978260312391,1.0
2020000,0.024405072,107.06451612903226,22.544508,51.78279570994839,51.78279570994839,1.0
2030000,0.023706343,105.96774193548387,22.679237,53.098924734259164,53.098924734259164,1.0
2040000,0.023872318,102.58064516129032,22.57421,50.39787235158555,50.39787235158555,1.0
2050000,0.02489837,97.21904761904761,22.692133,47.946666730585555,47.946666730585555,1.0
2060000,0.02265228,105.6413043478261,22.633284,52.207608699798584,52.207608699798584,1.0
2070000,0.02300618,94.0377358490566,22.423927,46.016822382668465,46.016822382668465,1.0
2080000,0.022105508,84.68595041322314,22.314734,41.45500005533298,41.45500005533298,1.0
2090000,0.022043958,92.02884615384616,22.680826,45.484761945974256,45.484761945974256,1.0
2100000,0.02172341,93.61320754716981,22.61794,46.32285716476895,46.32285716476895,1.0
2110000,0.022348555,98.16,22.347786,48.50300001680851,48.50300001680851,1.0
2120000,0.022521188,105.64948453608247,22.152985,51.73061220195829,51.73061220195829,1.0
2130000,0.022533542,107.35164835164835,22.635727,53.32555560270945,53.32555560270945,1.0
2140000,0.021962179,108.51063829787235,22.216595,53.22526321160166,53.22526321160166,1.0
2150000,0.021946343,91.27619047619048,22.266544,44.96476198150998,44.96476198150998,1.0
2160000,0.022874588,98.5,22.475052,48.54693878183559,48.54693878183559,1.0
2170000,0.02169765,102.3125,22.541973,50.44210530644969,50.44210530644969,1.0
2180000,0.021980627,96.73076923076923,22.738205,47.65192305525908,47.65192305525908,1.0
2190000,0.021073593,97.58,22.562912,48.36000013232231,48.36000013232231,1.0
2200000,0.0247619,108.26136363636364,22.348475,53.39318193088878,53.39318193088878,1.0
2210000,0.022220189,112.08695652173913,22.117628,56.435483979922466,56.435483979922466,1.0
2220000,0.022883646,98.73195876288659,22.591627,48.06200007736683,48.06200007736683,1.0
2230000,0.023287905,105.26041666666667,22.277143,52.77391306991162,52.77391306991162,1.0
2240000,0.021243354,114.76744186046511,22.38215,55.51685408661874,55.51685408661874,1.0
2250000,0.022284904,97.40776699029126,22.574066,47.6922329762607,47.6922329762607,1.0
2260000,0.022592599,95.27835051546391,22.317776,47.55979392393348,47.55979392393348,1.0
2270000,0.020543784,119.6547619047619,22.467354,59.36428576069219,59.36428576069219,1.0
2280000,0.022024207,90.36036036036036,22.354282,44.37207208775185,44.37207208775185,1.0
2290000,0.022698669,125.28395061728395,22.428808,61.45121957325354,61.45121957325354,1.0
2300000,0.022750957,106.75555555555556,22.54475,52.64666668242879,52.64666668242879,1.0
2310000,0.022699436,96.88571428571429,22.658348,47.73238098167238,47.73238098167238,1.0
2320000,0.021242771,101.06451612903226,22.778526,49.843010830622845,49.843010830622845,1.0
2330000,0.022199856,108.97894736842105,22.871254,53.80631581293909,53.80631581293909,1.0
2340000,0.020213928,107.72222222222223,22.902584,53.14222228659524,53.14222228659524,1.0
2350000,0.02441768,99.44554455445545,22.686047,48.97920802678212,48.97920802678212,1.0
2360000,0.020878267,98.91346153846153,22.5665,48.97475731951519,48.97475731951519,1.0
2370000,0.021863097,103.2967032967033,22.614233,50.655434844286546,50.655434844286546,1.0
2380000,0.022156391,100.8921568627451,22.61097,50.009901057965685,50.009901057965685,1.0
2390000,0.02181247,102.80208333333333,22.585241,50.38762888588856,50.38762888588856,1.0
2400000,0.022173183,103.54347826086956,22.976284,51.0532609153053,51.0532609153053,1.0
2410000,0.022314144,97.33673469387755,22.5818,47.96632652258386,47.96632652258386,1.0
2420000,0.021692624,107.85714285714286,22.959316,53.2010989523196,53.2010989523196,1.0
2430000,0.021989798,101.04,22.996004,49.8060000783205,49.8060000783205,1.0
2440000,0.0224954,102.25961538461539,22.818531,49.711650529532754,49.711650529532754,1.0
2450000,0.023880014,111.42857142857143,22.872274,55.35238105555376,55.35238105555376,1.0
2460000,0.02447826,118.15294117647059,23.023733,58.73953492073126,58.73953492073126,1.0
2470000,0.023573203,108.0,22.8454,53.28645841777325,53.28645841777325,1.0
2480000,0.022383027,94.05714285714286,22.453453,46.56346156104253,46.56346156104253,1.0
2490000,0.022438042,101.58947368421053,22.989119,49.793750086799264,49.793750086799264,1.0
2500000,0.022583677,102.09278350515464,22.695633,50.34123712286507,50.34123712286507,1.0
2510000,0.0230567,114.4090909090909,23.281918,56.482954621315,56.482954621315,1.0
2520000,0.02275683,115.14117647058823,23.201023,56.83882362702314,56.83882362702314,1.0
2530000,0.025086509,99.33333333333333,22.747017,48.97187500136594,48.97187500136594,1.0
2540000,0.021159474,121.1547619047619,22.921053,58.983132615864996,58.983132615864996,1.0
2550000,0.023932923,109.33684210526316,22.794353,54.3494737731783,54.3494737731783,1.0
2560000,0.023629036,99.37894736842105,23.184975,49.429166770229735,49.429166770229735,1.0
2570000,0.02393038,107.36559139784946,22.917648,52.983870969023755,52.983870969023755,1.0
2580000,0.024510382,88.88888888888889,22.48245,43.7287038034863,43.7287038034863,1.0
2590000,0.023043806,110.28888888888889,22.437471,54.42000005178981,54.42000005178981,1.0
2600000,0.022457723,103.15841584158416,22.810364,52.23608249856024,52.23608249856024,1.0
2610000,0.023916816,106.15555555555555,22.199442,50.85212774543052,50.85212774543052,1.0
2620000,0.023776598,121.15189873417721,22.819422,59.881012682673294,59.881012682673294,1.0
2630000,0.021517312,98.27184466019418,22.300066,49.040384663412205,49.040384663412205,1.0
2640000,0.021064289,107.26966292134831,22.587278,53.25000004673546,53.25000004673546,1.0
2650000,0.023084776,93.10280373831776,22.71208,45.618518594238495,45.618518594238495,1.0
2660000,0.020998102,107.54166666666667,22.657486,53.2610526630753,53.2610526630753,1.0
2670000,0.020656949,104.60227272727273,22.755053,51.820454650304534,51.820454650304534,1.0
2680000,0.021938974,98.3177570093458,22.367748,48.10370373339565,48.10370373339565,1.0
2690000,0.020627517,121.17948717948718,22.372051,59.55316450701484,59.55316450701484,1.0
2700000,0.020961156,102.2,22.717241,50.390526319177525,50.390526319177525,1.0
2710000,0.019952128,107.24242424242425,22.478968,52.92626271344194,52.92626271344194,1.0
2720000,0.021413267,109.46511627906976,22.895147,54.02906979169956,54.02906979169956,1.0
2730000,0.021034442,97.82857142857142,22.361885,48.477884688056434,48.477884688056434,1.0
2740000,0.020451838,88.13888888888889,22.589935,43.04727271686901,43.04727271686901,1.0
2750000,0.021524053,99.88349514563107,22.848824,49.05686281183187,49.05686281183187,1.0
2760000,0.020394467,92.65686274509804,22.632418,45.69230769230769,45.69230769230769,1.0
2770000,0.020291205,97.15533980582525,22.777813,47.84951467247843,47.84951467247843,1.0
2780000,0.019406315,94.46534653465346,23.16754,46.78333336582371,46.78333336582371,1.0
2790000,0.020785403,95.23636363636363,22.976786,46.91090913469141,46.91090913469141,1.0
2800000,0.018626776,102.34736842105264,22.656017,50.44631586890472,50.44631586890472,1.0
2810000,0.019390376,85.29729729729729,22.8464,42.29549549399196,42.29549549399196,1.0
2820000,0.020399738,107.40425531914893,22.612154,52.68105266094208,52.68105266094208,1.0
2830000,0.020382786,90.31858407079646,22.499023,44.469026513859234,44.469026513859234,1.0
2840000,0.020633208,93.04807692307692,22.072859,45.82788464656243,45.82788464656243,1.0
2850000,0.020009303,96.14285714285714,21.993454,47.386734762362074,47.386734762362074,1.0
2860000,0.01970538,103.54081632653062,21.767475,51.07244903274945,51.07244903274945,1.0
2870000,0.020619716,122.6375,22.666632,60.63125000968576,60.63125000968576,1.0
2880000,0.019789087,99.97142857142858,22.304508,49.526923162432816,49.526923162432816,1.0
2890000,0.020052113,110.35365853658537,22.700567,54.099999959210315,54.099999959210315,1.0
2900000,0.019888343,104.88888888888889,22.420849,51.72828290920065,51.72828290920065,1.0
2910000,0.022091353,109.17391304347827,22.148165,53.88152176271314,53.88152176271314,1.0
2920000,0.021086143,93.54128440366972,22.47157,46.075229385030376,46.075229385030376,1.0
2930000,0.01928783,103.29347826086956,22.718,50.94021747228892,50.94021747228892,1.0
2940000,0.020631902,111.25581395348837,22.74196,55.1929412371972,55.1929412371972,1.0
2950000,0.021224612,109.59574468085107,22.69006,53.85473688150707,53.85473688150707,1.0
2960000,0.020787047,90.99038461538461,22.689766,44.78557693729034,44.78557693729034,1.0
2970000,0.0220963,104.96875,22.88642,51.77604166356226,51.77604166356226,1.0
2980000,0.021149445,111.15463917525773,22.748024,55.141111154026454,55.141111154026454,1.0
2990000,0.019635888,108.74074074074075,23.13474,53.6238636625084,53.6238636625084,1.0
3000000,0.019175088,103.35643564356435,22.889553,50.71372558497915,50.71372558497915,1.0
3010000,0.020484144,95.10679611650485,23.22447,47.01844666941652,47.01844666941652,1.0
3020000,0.019704089,97.58163265306122,23.338797,46.25918368356569,46.25918368356569,1.0
3030000,0.021065475,112.12359550561797,23.017063,57.5311111483309,57.5311111483309,1.0
3040000,0.019852636,89.25438596491227,22.580769,43.72695656911186,43.72695656911186,1.0
3050000,0.020074595,91.72380952380952,22.6138,45.1846154492635,45.1846154492635,1.0
3060000,0.021329781,101.16326530612245,22.744364,49.80808085203171,49.80808085203171,1.0
3070000,0.02045955,83.25641025641026,22.34225,40.923275885910826,40.923275885910826,1.0
3080000,0.01867036,101.84210526315789,22.444065,50.097916673248015,50.097916673248015,1.0
3090000,0.018664537,114.22988505747126,22.733868,56.00454553690824,56.00454553690824,1.0
3100000,0.019411685,114.11235955056179,22.5932,57.27191005797869,57.27191005797869,1.0
3110000,0.02012953,104.80898876404494,22.222418,51.271111166477205,51.271111166477205,1.0
3120000,0.02005478,111.3913043478261,22.499632,54.98043479997179,54.98043479997179,1.0
3130000,0.01972714,119.15294117647059,22.712322,58.85411769291934,58.85411769291934,1.0
3140000,0.01930427,103.24137931034483,22.905115,50.590909139676526,50.590909139676526,1.0
3150000,0.021081641,118.47727272727273,22.937885,58.47209309699924,58.47209309699924,1.0
3160000,0.019824093,106.01075268817205,22.968687,52.431579016384326,52.431579016384326,1.0
3170000,0.019468213,100.14141414141415,22.940142,49.684000062346456,49.684000062346456,1.0
3180000,0.020346263,106.78947368421052,23.166452,52.704210548651844,52.704210548651844,1.0
3190000,0.020685457,108.24444444444444,23.104425,53.657303436418594,53.657303436418594,1.0
3200000,0.019182717,105.04166666666667,22.871347,51.57216498593694,51.57216498593694,1.0
3210000,0.01744147,97.27450980392157,23.296333,47.923529461318374,47.923529461318374,1.0
3220000,0.019639183,105.89247311827957,23.491457,52.57717392107715,52.57717392107715,1.0
3230000,0.018602708,106.09473684210526,23.049225,51.98125001601875,51.98125001601875,1.0
3240000,0.020061528,103.32291666666667,23.164417,50.94479169448217,50.94479169448217,1.0
3250000,0.02046056,108.88235294117646,23.373802,53.401190529976574,53.401190529976574,1.0
3260000,0.02079501,108.82022471910112,23.18802,54.982417675820024,54.982417675820024,1.0
