Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
410000,0.04783631,88.96396396396396,10.622401,43.151351382603515,43.151351382603515,1.0
420000,0.046612743,77.27049180327869,10.843693,38.27967482126825,38.27967482126825,1.0
430000,0.046634328,87.5,11.054496,43.103448320565555,43.103448320565555,1.0
440000,0.046501968,87.70796460176992,11.36562,43.31304343109546,43.31304343109546,1.0
450000,0.044927087,82.76859504132231,11.584251,40.76666663686434,40.76666663686434,1.0
460000,0.045599088,89.75675675675676,11.791225,44.06339290844543,44.06339290844543,1.0
470000,0.043298226,86.25892857142857,11.986317,42.176106211885944,42.176106211885944,1.0
480000,0.043558013,94.11428571428571,12.147752,46.54711537349682,46.54711537349682,1.0
490000,0.04117913,90.08849557522124,12.358559,44.1973684513778,44.1973684513778,1.0
500000,0.040824365,76.62015503875969,12.573346,37.421093778684735,37.421093778684735,1.0
510000,0.042590022,75.64566929133858,12.814578,37.31406253809109,37.31406253809109,1.0
520000,0.040121775,91.60747663551402,13.000724,45.33301890065085,45.33301890065085,1.0
530000,0.039568268,78.73015873015873,13.153928,38.54881885952837,38.54881885952837,1.0
540000,0.039962385,85.05932203389831,13.426204,41.83728811447903,41.83728811447903,1.0
550000,0.0378515,78.832,13.63075,38.728000053405765,38.728000053405765,1.0
560000,0.03848034,87.25,13.630372,42.909821478916065,42.909821478916065,1.0
570000,0.03738717,97.06796116504854,13.899027,47.83689324774788,47.83689324774788,1.0
580000,0.038750287,84.12931034482759,13.907024,41.538260896827865,41.538260896827865,1.0
590000,0.037397996,86.6086956521739,14.337808,42.445689627836494,42.445689627836494,1.0
600000,0.036912724,96.2,14.483031,47.38100006222725,47.38100006222725,1.0
610000,0.03673635,89.68807339449542,14.711544,44.14220184689268,44.14220184689268,1.0
620000,0.037091687,90.89189189189189,14.819251,44.74594592994398,44.74594592994398,1.0
630000,0.036645897,85.0,14.968476,41.705000039935115,41.705000039935115,1.0
640000,0.03772399,78.04878048780488,15.024681,38.48080002117157,38.48080002117157,1.0
650000,0.0364895,90.19266055045871,15.31996,44.39816521340554,44.39816521340554,1.0
660000,0.036440697,82.85,15.464653,40.878991608359236,40.878991608359236,1.0
670000,0.03555016,87.49122807017544,15.522891,43.14521743162818,43.14521743162818,1.0
680000,0.035943575,86.42857142857143,15.814946,42.53660711326769,42.53660711326769,1.0
690000,0.033016313,81.85840707964601,16.012339,39.96578952304104,39.96578952304104,1.0
700000,0.03492715,95.69090909090909,16.01212,47.14909088394859,47.14909088394859,1.0
710000,0.035300445,80.14049586776859,16.37353,39.36363637644397,39.36363637644397,1.0
720000,0.034801263,90.7927927927928,16.444696,44.639090943336484,44.639090943336484,1.0
730000,0.034958918,87.52631578947368,16.564157,44.755263121504534,44.755263121504534,1.0
740000,0.03487919,82.3391304347826,16.735056,40.074358984445915,40.074358984445915,1.0
750000,0.03312866,89.99115044247787,16.964281,45.29722219540013,45.29722219540013,1.0
760000,0.035324574,86.0,17.13129,41.65315320792499,41.65315320792499,1.0
770000,0.036073554,92.88392857142857,17.225216,45.42831863238748,45.42831863238748,1.0
780000,0.033541188,83.43589743589743,17.278517,41.01623930839392,41.01623930839392,1.0
790000,0.03292388,79.448,17.420788,39.03520004224777,39.03520004224777,1.0
800000,0.034360513,94.6923076923077,17.611359,46.660576953337745,46.660576953337745,1.0
810000,0.03316344,86.49557522123894,17.639286,42.35044252450487,42.35044252450487,1.0
820000,0.032446876,81.50420168067227,17.862665,40.37815131760445,40.37815131760445,1.0
830000,0.034078266,91.31818181818181,18.06358,44.75135136563499,44.75135136563499,1.0
840000,0.032859117,97.46153846153847,18.115465,48.01634621218993,48.01634621218993,1.0
850000,0.031887434,93.99056603773585,18.266888,45.70673078699754,45.70673078699754,1.0
860000,0.032965202,79.84297520661157,18.51613,39.814634147213724,39.814634147213724,1.0
870000,0.034817647,88.92035398230088,18.64458,43.76902649624158,43.76902649624158,1.0
880000,0.034126792,91.8,18.62779,45.21619050729842,45.21619050729842,1.0
890000,0.033212006,74.09774436090225,18.76238,36.471428614809994,36.471428614809994,1.0
900000,0.031309288,98.91304347826087,18.813787,48.082978752699304,48.082978752699304,1.0
910000,0.03221751,92.52173913043478,19.043854,45.87456145412043,45.87456145412043,1.0
920000,0.03361287,85.13675213675214,18.95165,41.52051287380039,41.52051287380039,1.0
930000,0.03435084,97.3076923076923,19.224329,47.98285717510042,47.98285717510042,1.0
940000,0.031883717,89.29629629629629,19.238466,43.86168226126198,43.86168226126198,1.0
950000,0.03165903,83.88695652173914,19.285133,41.33879316418335,41.33879316418335,1.0
960000,0.03131083,89.76851851851852,19.442688,44.17314813644798,44.17314813644798,1.0
970000,0.030826297,87.85470085470085,19.709633,43.22820517751906,43.22820517751906,1.0
980000,0.031240156,85.45945945945945,19.721415,41.79912288879093,41.79912288879093,1.0
990000,0.030359149,88.24786324786325,19.820204,43.33793098556584,43.33793098556584,1.0
1000000,0.030664243,100.2421052631579,19.884827,49.07113401422796,49.07113401422796,1.0
1010000,0.029691385,92.06542056074767,20.09695,45.32429908257779,45.32429908257779,1.0
1020000,0.030079363,96.20192307692308,19.962774,47.411538484577946,47.411538484577946,1.0
1030000,0.031611938,89.07142857142857,20.243273,44.09009014915775,44.09009014915775,1.0
1040000,0.03035834,89.12727272727273,20.37584,43.48532107445078,43.48532107445078,1.0
1050000,0.029997502,82.13793103448276,20.346224,40.996638668184524,40.996638668184524,1.0
1060000,0.031155773,83.3529411764706,20.192102,41.134453815071524,41.134453815071524,1.0
1070000,0.030444507,90.42342342342343,20.22572,44.31621628570127,44.31621628570127,1.0
1080000,0.030333329,89.52252252252252,20.380098,44.26216222574045,44.26216222574045,1.0
1090000,0.028852988,84.21739130434783,20.277552,41.39826088780942,41.39826088780942,1.0
1100000,0.02945768,87.12931034482759,20.257942,42.57692317983024,42.57692317983024,1.0
1110000,0.028371314,95.41176470588235,20.066694,47.15940598450085,47.15940598450085,1.0
1120000,0.03048289,99.56565656565657,20.217558,48.86900003612041,48.86900003612041,1.0
1130000,0.030629221,89.26548672566372,20.312588,43.98532114936671,43.98532114936671,1.0
1140000,0.030850504,103.90322580645162,20.302317,50.89690720359075,50.89690720359075,1.0
1150000,0.031198792,89.49107142857143,20.306057,44.21531529415835,44.21531529415835,1.0
1160000,0.02857917,88.89908256880734,20.370396,43.76513762102215,43.76513762102215,1.0
1170000,0.03003055,92.88888888888889,20.56145,45.525688034678815,45.525688034678815,1.0
1180000,0.028135737,85.38461538461539,20.59475,41.99999999184894,41.99999999184894,1.0
1190000,0.028980263,89.4770642201835,20.546774,43.99818184538321,43.99818184538321,1.0
1200000,0.029566502,104.89473684210526,20.370749,51.65957442686913,51.65957442686913,1.0
1210000,0.030030472,89.86238532110092,20.6835,44.240740788755595,44.240740788755595,1.0
1220000,0.030024238,95.71153846153847,20.515358,47.269811392392754,47.269811392392754,1.0
1230000,0.030587772,88.82882882882883,20.782925,43.71711715706834,43.71711715706834,1.0
1240000,0.030609544,79.30708661417323,20.617903,38.94251972812367,38.94251972812367,1.0
1250000,0.030337906,83.66666666666667,20.800955,41.32831858164441,41.32831858164441,1.0
1260000,0.029800758,84.89915966386555,20.523336,41.600833395620185,41.600833395620185,1.0
1270000,0.029246278,84.72033898305085,20.443617,41.71355939820661,41.71355939820661,1.0
1280000,0.030351592,80.45528455284553,20.407187,39.41056921520853,39.41056921520853,1.0
1290000,0.028544497,83.25,20.275246,40.76581192882652,40.76581192882652,1.0
1300000,0.029997364,92.35514018691589,20.265057,45.466355158346836,45.466355158346836,1.0
1310000,0.029024985,89.88571428571429,20.35205,44.39433961375704,44.39433961375704,1.0
1320000,0.02811023,89.49137931034483,20.035564,43.81465510869848,43.81465510869848,1.0
1330000,0.030050498,94.72549019607843,20.3759,47.012745200418955,47.012745200418955,1.0
1340000,0.027340168,88.57943925233644,20.274849,43.3555556298406,43.3555556298406,1.0
1350000,0.028487764,90.31818181818181,20.480145,44.50090095266565,44.50090095266565,1.0
1360000,0.028056253,94.16981132075472,20.370687,46.38584906762501,46.38584906762501,1.0
1370000,0.027478471,91.11111111111111,20.24622,44.85000003377596,44.85000003377596,1.0
1380000,0.028163984,84.94915254237289,20.527975,41.775423771243986,41.775423771243986,1.0
1390000,0.027140234,101.92857142857143,20.54148,50.26734695872482,50.26734695872482,1.0
1400000,0.029955124,93.93203883495146,20.486038,46.267961200579855,46.267961200579855,1.0
1410000,0.02929789,95.8076923076923,20.602678,46.754368943496814,46.754368943496814,1.0
1420000,0.027627517,98.7843137254902,20.262587,49.30098042710155,49.30098042710155,1.0
1430000,0.028459249,103.84210526315789,20.63943,50.68105270235162,50.68105270235162,1.0
1440000,0.026611917,94.02970297029702,20.92807,46.64117653171221,46.64117653171221,1.0
1450000,0.028027356,100.03846153846153,20.810698,49.32115380637921,49.32115380637921,1.0
1460000,0.028744236,90.19444444444444,21.058449,44.41588780701718,44.41588780701718,1.0
1470000,0.027880143,81.22413793103448,20.85244,39.91367526186837,39.91367526186837,1.0
1480000,0.02583425,93.71559633027523,20.968338,46.138532189054224,46.138532189054224,1.0
1490000,0.027016971,106.69072164948453,20.745224,52.61855674834595,52.61855674834595,1.0
1500000,0.02935501,84.48695652173913,20.80069,41.53739134176918,41.53739134176918,1.0
1510000,0.026985088,106.96551724137932,21.17452,52.76436780375996,52.76436780375996,1.0
1520000,0.027813613,99.6826923076923,21.139177,49.19417478042899,49.19417478042899,1.0
1530000,0.026211185,87.71052631578948,21.237867,43.16086955951608,43.16086955951608,1.0
1540000,0.02803475,98.84693877551021,21.240475,48.73163265719705,48.73163265719705,1.0
1550000,0.027028406,87.04310344827586,21.397793,42.80258628006639,42.80258628006639,1.0
1560000,0.029522687,97.29,21.319635,47.94600000679493,47.94600000679493,1.0
1570000,0.027769646,88.8695652173913,21.149918,43.89824557252098,43.89824557252098,1.0
1580000,0.029317418,83.36936936936937,21.258793,40.847787624966784,40.847787624966784,1.0
1590000,0.02732424,96.93939393939394,21.304518,47.13061224380318,47.13061224380318,1.0
1600000,0.029275423,87.78861788617886,21.099188,43.592682959103,43.592682959103,1.0
1610000,0.027885016,84.02678571428571,21.091963,41.52053573887263,41.52053573887263,1.0
1620000,0.027402198,99.04901960784314,21.269089,48.69901967808312,48.69901967808312,1.0
1630000,0.02718096,96.5,21.379341,47.47075473531237,47.47075473531237,1.0
1640000,0.026474616,92.46464646464646,21.044094,45.429702965929955,45.429702965929955,1.0
1650000,0.028009912,95.35779816513761,21.202597,46.67129632940999,46.67129632940999,1.0
1660000,0.027299,102.19791666666667,21.359825,50.72371134315569,50.72371134315569,1.0
1670000,0.025526676,91.58333333333333,21.512985,44.34018697638378,44.34018697638378,1.0
1680000,0.02851279,84.77064220183486,21.354069,42.399090976606715,42.399090976606715,1.0
1690000,0.027218765,88.80672268907563,21.182405,43.68991600214934,43.68991600214934,1.0
1700000,0.028408885,95.7,21.247843,47.178000024557115,47.178000024557115,1.0
1710000,0.0282523,92.5945945945946,21.129448,45.25818186293949,45.25818186293949,1.0
1720000,0.026300054,91.45794392523365,21.048986,45.225233655109584,45.225233655109584,1.0
1730000,0.02641226,82.46610169491525,20.987122,40.71176479594046,40.71176479594046,1.0
1740000,0.026329178,88.89814814814815,20.944796,43.77129633117605,43.77129633117605,1.0
1750000,0.02869018,97.32075471698113,20.953032,47.93301893461425,47.93301893461425,1.0
1760000,0.027023321,101.15463917525773,20.760277,49.64639177949158,49.64639177949158,1.0
1770000,0.027233765,90.60185185185185,20.934753,44.74495415840674,44.74495415840674,1.0
1780000,0.027261516,102.45833333333333,21.011423,50.50729171062509,50.50729171062509,1.0
1790000,0.025996367,90.57657657657657,20.628305,44.34090920686722,44.34090920686722,1.0
1800000,0.028549904,99.82828282828282,20.806631,49.4130000269413,49.4130000269413,1.0
1810000,0.026551101,97.15533980582525,21.303183,47.889320357331954,47.889320357331954,1.0
1820000,0.027655007,95.93069306930693,21.429531,47.27326742139193,47.27326742139193,1.0
1830000,0.0278249,102.56701030927834,21.176992,50.64166673583289,50.64166673583289,1.0
1840000,0.027646355,81.09243697478992,21.15754,39.695867829578965,39.695867829578965,1.0
1850000,0.028312141,100.71428571428571,21.006124,49.66428577960754,49.66428577960754,1.0
1860000,0.029236406,93.57657657657657,21.140345,46.096396420990025,46.096396420990025,1.0
1870000,0.02593512,84.92035398230088,21.297972,41.92767862070884,41.92767862070884,1.0
1880000,0.028585354,98.71134020618557,21.326124,47.93608254440052,47.93608254440052,1.0
1890000,0.029089399,103.55,21.28203,51.752000035643576,51.752000035643576,1.0
1900000,0.027482277,90.10909090909091,21.180641,44.176576636396014,44.176576636396014,1.0
1910000,0.028508754,95.20792079207921,21.369154,46.89603968481026,46.89603968481026,1.0
1920000,0.027869169,90.27927927927928,21.28562,45.459459483086526,45.459459483086526,1.0
1930000,0.02628728,82.18103448275862,21.113304,40.24273508073937,40.24273508073937,1.0
1940000,0.02970173,91.61111111111111,21.142591,45.10833335861012,45.10833335861012,1.0
1950000,0.027198186,100.11340206185567,21.06706,49.57422686483442,49.57422686483442,1.0
1960000,0.026524184,102.23232323232324,21.189808,50.1050000166893,50.1050000166893,1.0
1970000,0.027766084,91.37373737373737,21.351109,44.801980184446464,44.801980184446464,1.0
1980000,0.027950581,95.0701754385965,20.988886,46.85000008867498,46.85000008867498,1.0
1990000,0.026186619,78.46666666666667,20.998545,38.51750003049771,38.51750003049771,1.0
2000000,0.028615152,101.83168316831683,21.245203,50.2890000128746,50.2890000128746,1.0
2010000,0.027198957,98.26262626262626,21.480965,48.52323234141475,48.52323234141475,1.0
2020000,0.029372523,99.98958333333333,21.157425,49.38541669088105,49.38541669088105,1.0
2030000,0.027252192,101.9090909090909,21.467648,49.98099999010563,49.98099999010563,1.0
2040000,0.027234111,93.70192307692308,21.560667,46.169230790665516,46.169230790665516,1.0
2050000,0.026067872,93.29245283018868,21.600693,45.949056641673145,45.949056641673145,1.0
2060000,0.026451753,90.69911504424779,21.323807,44.64778767222852,44.64778767222852,1.0
2070000,0.025457783,103.0,21.45776,50.80752688389953,50.80752688389953,1.0
