Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
270000,0.1256697,99.07692307692308,7.919823,49.73333342870077,49.73333342870077,1.0
280000,0.12279815,105.4659090909091,8.242418,50.93595505430457,50.93595505430457,1.0
290000,0.120190404,111.68085106382979,8.454865,55.32842105187868,55.32842105187868,1.0
300000,0.11737101,106.69333333333333,8.9866,52.63333329439163,52.63333329439163,1.0
310000,0.117706016,102.6826923076923,9.261497,50.64903846898904,50.64903846898904,1.0
320000,0.109641045,122.33802816901408,9.582952,59.879999944141936,59.879999944141936,1.0
330000,0.11435874,121.25925925925925,9.864568,61.27468354264392,61.27468354264392,1.0
340000,0.10615715,141.91666666666666,10.225296,70.69277110659932,70.69277110659932,1.0
350000,0.10510934,115.84931506849315,10.461898,55.65000001175536,55.65000001175536,1.0
360000,0.10247932,132.67567567567568,10.733221,65.60249997898936,65.60249997898936,1.0
370000,0.09535875,111.58333333333333,11.017155,55.126190472216834,55.126190472216834,1.0
380000,0.09487819,144.25675675675674,11.291198,70.90666666825612,70.90666666825612,1.0
390000,0.08921357,112.31506849315069,11.449477,55.623287683480406,55.623287683480406,1.0
400000,0.08921071,141.41935483870967,11.828629,69.5412698965224,69.5412698965224,1.0
410000,0.088130124,139.231884057971,12.0742035,68.87714282699994,68.87714282699994,1.0
420000,0.08228668,144.8448275862069,12.332551,71.53559314093347,71.53559314093347,1.0
430000,0.086593926,160.15873015873015,12.594831,79.93230766424766,79.93230766424766,1.0
440000,0.08397683,154.43055555555554,12.843317,76.49861113313172,76.49861113313172,1.0
450000,0.08144935,149.31506849315068,13.07067,73.80000008808241,73.80000008808241,1.0
460000,0.08131668,139.71014492753622,13.308378,69.7072464607764,69.7072464607764,1.0
470000,0.08130703,143.72602739726028,13.561686,71.9555556020803,71.9555556020803,1.0
480000,0.08221791,141.57142857142858,13.811153,67.84788736826937,67.84788736826937,1.0
490000,0.08135649,134.2608695652174,14.001351,67.5314285499709,67.5314285499709,1.0
500000,0.07733081,138.96491228070175,14.110533,68.61052623443436,68.61052623443436,1.0
510000,0.080125734,157.55263157894737,14.529693,77.71558441821631,77.71558441821631,1.0
520000,0.076601684,166.76190476190476,14.784455,82.17968749534339,82.17968749534339,1.0
530000,0.07552469,135.73846153846154,15.006747,67.2393940000823,67.2393940000823,1.0
540000,0.07344524,155.79032258064515,15.277234,77.40317452805382,77.40317452805382,1.0
550000,0.07062697,161.90384615384616,15.50429,80.45283010883152,80.45283010883152,1.0
560000,0.068245955,176.92424242424244,15.648198,87.06567163342861,87.06567163342861,1.0
570000,0.0695332,130.42,16.013912,62.419230766021286,62.419230766021286,1.0
580000,0.06764781,164.328125,16.16788,81.00909081101418,81.00909081101418,1.0
590000,0.07072401,153.13636363636363,16.455782,76.27692309709695,76.27692309709695,1.0
600000,0.06751977,175.88059701492537,16.735596,87.69253731485622,87.69253731485622,1.0
610000,0.06496783,167.49295774647888,16.897242,82.20138896670606,82.20138896670606,1.0
620000,0.06664605,127.64406779661017,17.234129,62.28965515309367,62.28965515309367,1.0
630000,0.066908225,135.66216216216216,17.221392,68.41447373283536,68.41447373283536,1.0
640000,0.0661522,157.5735294117647,17.394972,79.0582090073557,79.0582090073557,1.0
650000,0.065689646,170.61818181818182,17.668041,83.31607138578381,83.31607138578381,1.0
660000,0.064726226,153.25925925925927,17.915735,74.14901963869731,74.14901963869731,1.0
670000,0.063582376,181.3,17.998644,90.59836063521807,90.59836063521807,1.0
680000,0.05952848,161.06849315068493,18.182507,82.59054059595675,82.59054059595675,1.0
690000,0.06388874,135.76923076923077,18.531837,63.71785712774311,63.71785712774311,1.0
700000,0.06024752,161.33962264150944,18.615164,79.43333340353436,79.43333340353436,1.0
710000,0.06345335,163.22727272727272,18.881916,80.89393943638512,80.89393943638512,1.0
720000,0.06259886,164.40740740740742,19.040573,80.23750000659909,80.23750000659909,1.0
730000,0.059581768,144.98333333333332,19.184008,73.76500010093054,73.76500010093054,1.0
740000,0.06174967,172.74074074074073,19.45849,84.84545445333828,84.84545445333828,1.0
